id,name_cn,name_en,landmark_catalog_name,description_cn,description_en,map_name,x,y,landmark_catalog_id,landmark_catalog_uniform_id,map_id
821731,快速获得三冬虫,Translation Pending,Tips and Tricks,使用戳棍可以直接打碎缸获得三冬虫,Translation Pending,Yellow Wind Sage,-0.7384925234763671,0.8994532848545873,3302,17,49
821732,池塘,Translation Pending,Tips and Tricks,此处未画出低地池塘，有3个小怪3个草药,Translation Pending,Yellow Wind Sage,-0.8509877335244767,0.7569181629773993,3302,17,49
821777,滑沙路段,Translation Pending,Tips and Tricks,不能停下，直接滑倒底，弓箭手打不到你,Translation Pending,Yellow Wind Sage,-0.3110135896243662,0.788456704952722,3302,17,49
821671,按符,Translation Pending,Tips and Tricks,需要虎之符、石之厉开门,Translation Pending,Yellow Wind Sage,-0.406897880638752,0.8279688154437679,3302,17,49
821664,注意弓箭手和精锐双头鼠,Translation Pending,Tips and Tricks,双头鼠不会复活，建议先打弓箭手，双头鼠会自爆，记得打完走开,Translation Pending,Yellow Wind Sage,-1.0125996728383768,0.864315261068981,3302,17,49
821606,正门,Translation Pending,Tips and Tricks,化气走到两侧宝箱都不会惊动小怪，两侧绕道进去开门，从右边宝箱后面跳下去往回绕，门只能从里面开,Translation Pending,Yellow Wind Sage,-1.0649237064658053,0.721829452707567,3302,17,49
821532,需要6个佛目珠,Translation Pending,Secret Location,召唤石敢当，触发boss内战（如果没打过，石敢当把石先锋杀了，下次则需独自迎战石敢当）,Translation Pending,Yellow Wind Sage,-0.2082487361957419,0.7756015406877452,3303,18,49
821535,前往黄金之国,Translation Pending,Secret Location,需要先完成黄袍员外支线，之后在黄金国打完boss可获得对黄风法宝“定风珠”,Translation Pending,Yellow Wind Sage,-0.176527631101834,0.8240429167820338,3303,18,49
821551,拨浪鼓剧情点 2,Translation Pending,Secret Location,传送到镇风门，右转上坡过桥，在桥头左拐进去色彩变暗，使用拨浪鼓触发第二段小孩剧情。,Translation Pending,Yellow Wind Sage,-0.6706696161831189,0.797069268608837,3303,18,49
821640,需要飞龙鳞片,Translation Pending,Secret Location,获得龙鳞后，前往沙瀑互动即可进入隐藏地点,Translation Pending,Yellow Wind Sage,-0.06085656474976986,0.8087791847778902,3303,18,49
821525,拨浪鼓剧情点1,Translation Pending,Secret Location,<p>拨浪鼓是打完虎伥（在后面的桥上）掉落，打完虎伥后回来这</p><p>拿到拨浪鼓之后需要返回庭院里触发色彩变暗的剧情</p><p>剧情触发后有小怪</p><p>一二剧情无先后顺序，但是必须完成一二才有三</p>,Translation Pending,Yellow Wind Sage,-0.27037548847121684,0.8555074817796111,3303,18,49
821513,龙鳞隐藏墙壁,Translation Pending,Secret Location,在和Boss【沙大郎】战斗时，引导沙大朗去撞击有很多小佛像的墙。战斗结束后在裂缝里开宝箱获得【飞龙鳞片】<div><br></div><div>石粼粼变身消失时的后倒、幽魂精魄变身也可打开。亦或是四段棍势的劈棍也可砸开。</div><div>这边翻译看的是石磊磊，是打完石中人后获得的变身，去土地庙那里替换变身以后再过来，变身结束倒在这个墙壁可以撞开</div>,Translation Pending,Yellow Wind Sage,-0.7244143987849441,0.9661396324110143,3303,18,49
821519,隐藏大门,Translation Pending,Secret Location,击败虎先锋后，在血池后的断头大佛使用“石之厉”，会排干血池，然后有暗道通向黄风大王,Translation Pending,Yellow Wind Sage,-0.44964431859173715,0.9453423577329545,3303,18,49
821633,拨浪鼓剧情点3,Translation Pending,Secret Location,最后到沙门村，之前马哥被绑的亭子附近的角落里，找到一口井，使用拨浪鼓触发第三段小孩剧情。必须先完成剧情点1和2才能触发。,Translation Pending,Yellow Wind Sage,-1.306372931913927,0.7311137365125973,3303,18,49
821737,雪山径-披霜道,Translation Pending,Shrine,<p>类似篝火，建议每个土地庙都看下商店和铸造有没有新货</p><p>解锁铸造【赭黄套装】</p>,Translation Pending,The New West - Snow-Veiled Trail,-1.034103729990278,0.6432530503579272,3308,0,50
821745,雪山径-照鉴湖,Translation Pending,Shrine,<p>类似篝火，建议每个土地庙都看下商店和铸造有没有新货</p>,Translation Pending,The New West - Snow-Veiled Trail,-0.40547520998143227,0.5673632324310773,3308,0,50
821748,照鉴湖雪树下打坐处,Translation Pending,Meditation Spot,<p>[地点描述]:坐上去欣赏风景可得一个技能点</p><p>触发湖中剧情前/亢金龙出现后/击败亢金龙后，都有不同风景。</p>,Translation Pending,The New West - Snow-Veiled Trail,-0.49227778721342474,0.6175865420878779,3309,1,50
821735,宝箱,Translation Pending,Chest,<p>[奖励物品]:寒铁叶2个 碎金片3个/碎金片7个&nbsp; 小金片1个</p>,Translation Pending,The New West - Snow-Veiled Trail,-1.158970608920356,0.3851722357169933,3310,2,50
821740,棺材宝箱,Translation Pending,Chest,<p>[奖励物品]:</p><p>镔铁砂</p><p>我拿到的是寒铁叶</p>,Translation Pending,The New West - Snow-Veiled Trail,-0.7041198730483131,1.0020903455307746,3310,2,50
821891,宝箱,Translation Pending,Chest,<p>[奖励物品]: 铁中血 碎金片3个 小金片2个 寒叶铁3个</p>,Translation Pending,The New West - Snow-Veiled Trail,-1.0171925945219868,1.0562002417155725,3310,2,50
821747,玲珑内丹,Translation Pending,Chest,"<p>[奖励物品]:概率 玲珑内丹或镔铁沙等</p><p><span style=""font-family: var(--van-base-font);"">前面有很多僵尸守护</span></p>",Translation Pending,The New West - Snow-Veiled Trail,-0.6096483103561638,0.6014155257391138,3310,2,50
821743,宝箱,Translation Pending,Chest,<p>[奖励物品]:寒铁叶2个 碎金片3个</p><p>随机出镔铁沙</p>,Translation Pending,The New West - Snow-Veiled Trail,-0.8827826056615322,1.0670037435858433,3310,2,50
821889,困龙须,Translation Pending,Vessel/Drink/Soak,<p>[注意事项]在湖上右侧歪树那</p>,Translation Pending,The New West - Snow-Veiled Trail,-0.32555942566347085,0.6943626601728141,3312,4,50
821736,嫩玉藕(概率),Translation Pending,Vessel/Drink/Soak,<p>[注意事项]</p><p>和第二章青山骨一样，仅仅是可能采集到</p>,Translation Pending,The New West - Snow-Veiled Trail,-1.1055262632777385,0.43336787549739597,3312,4,50
821990,珍玩摩尼珠,Translation Pending,Curio,<p>[获取方式]:打这里的干尸概率掉落</p>,Translation Pending,The New West - Snow-Veiled Trail,-1.0702660715124637,0.511647399817349,3315,7,50
821892,摩尼珠(概率掉落),Translation Pending,Curio,<p>[获取方式]:打小怪概率得</p>,Translation Pending,The New West - Snow-Veiled Trail,-0.9986204338412961,0.7545399377628428,3315,7,50
821741,巡山鬼精魄,Translation Pending,Spirit,<p>[获取方式]:击杀巡山鬼获得</p>,Translation Pending,The New West - Snow-Veiled Trail,-0.9854653819723183,1.0637701994713495,3317,9,50
821742,小西天土地,Translation Pending,Characters,<p>[相关事件]:<br></p><p>会把你变成蝙蝠送你去湖上</p><p>[奖励]:</p><p>无</p>,Translation Pending,The New West - Snow-Veiled Trail,-0.9409964630997081,1.1478412147255455,3321,10,50
821738,赤尻马猴,Translation Pending,Yaoguai Chief,<p>[奖励]:</p><p><br></p><p>[攻略要点]:</p><p>打掉大半血会逃跑<br></p><p>无法击杀</p><p>击杀也会出发逃跑特效</p>,Translation Pending,The New West - Snow-Veiled Trail,-0.8279059466395893,0.8917692722768464,3322,11,50
821733,亢金龙,Translation Pending,Yaoguai King,"<p>[奖励]:</p><p>武器升级材料【银星雾角】</p><p>[攻略要点]:</p><p>BOSS投技伤害很高，秒杀伤害，尽量避免吃到</p><p><span style=""font-family: var(--van-base-font);"">半血后会腾空而起喷激光，</span>BOSS飞天的时候注意躲避闪电，看见前兆直接翻滚，伤害很高</p><p>贴身用法宝【定风珠】可以给他制造一个巨大踉跄，打一套</p><p>扫尾的后尾巴会卡冰里面，这时候可以打尾巴</p>",Translation Pending,The New West - Snow-Veiled Trail,-0.46047132702861404,0.7692143135299574,3323,12,50
821893,交梨,Translation Pending,Rare Ingredient,<p>[获得方式]:右边岸边走到头</p><p>概率掉交梨种子</p>,Translation Pending,The New West - Snow-Veiled Trail,-0.28688791609033615,0.5960099517693749,3326,16,50
821734,第三回 起始地点,Translation Pending,Tips and Tricks,故事从此开始……,Translation Pending,The New West - Snow-Veiled Trail,-1.1221909879623126,0.16076290430738993,3324,17,50
821744,传送后起点,Translation Pending,Tips and Tricks,,Translation Pending,The New West - Snow-Veiled Trail,-0.46449759321336614,0.49945001254620536,3324,17,50
821749,湖中剧情,Translation Pending,Tips and Tricks,靠近湖中寺庙就会进入剧情，剧情后强制进入和亢金龙的战斗，完成战斗会被强制传送到浮屠界 下层的牢房,Translation Pending,The New West - Snow-Veiled Trail,-0.4654669179180928,0.7217602185141487,3324,17,50
821890,上楼梯后小心偷袭,Translation Pending,Tips and Tricks,宫崎英高的形状,Translation Pending,The New West - Snow-Veiled Trail,-0.8053111557701982,0.9943277515707507,3324,17,50
821739,冰封尸体中混有小怪,Translation Pending,Tips and Tricks,"小心偷袭,能用索敌标出敌人<div>身边放置有武器的就是小怪</div><div>小怪死了武器还能打到人，注意离远点</div>",Translation Pending,The New West - Snow-Veiled Trail,-0.9879940545746138,0.835178895725349,3324,17,50
821912,一堆伪装怪,Translation Pending,Tips and Tricks,这里有很多伪装怪，锁定可以快速区分谁是怪谁是石头（这怪都可能掉摩尼珠）<div>在怪静止的时候 直接 蓄力中棍&nbsp; 一下一个</div><div>伪装怪概率掉落摩尼珠？（我爆了一个，陷入霜冻状态后，一定时间内少许增加暴击率）</div>,Translation Pending,The New West - Snow-Veiled Trail,-0.5857965728038437,0.5779516018035622,3324,17,50
821963,人参怪,Translation Pending,Tips and Tricks,,Translation Pending,The New West - Snow-Veiled Trail,-0.5965180466476738,0.5338177363719581,3324,17,50
821962,这里有岔路,Translation Pending,Tips and Tricks,地图不太准确，这里有个小区域，总共四个小怪一个灵韵,Translation Pending,The New West - Snow-Veiled Trail,-0.950619346318831,0.6915719534064664,3324,17,50
821989,碧藕,Translation Pending,Tips and Tricks,<p>采集小概率出酒食嫩玉藕</p>,Translation Pending,The New West - Snow-Veiled Trail,-1.1484636565863866,0.4122680848185354,3324,17,50
821754,浮屠界-下层,Translation Pending,Shrine,<p>类似篝火，建议每个土地庙都看下商店和铸造有没有新货</p>,Translation Pending,The New West - The Great Pagoda,-1.0930444912379187,0.976289703045552,3327,0,51
821763,浮屠界-上层,Translation Pending,Shrine,<p>类似篝火，建议每个土地庙都看下商店和铸造有没有新货</p>,Translation Pending,The New West - The Great Pagoda,-1.1104877708283993,0.3036165132237443,3327,0,51
821787,浮屠界-经筒外,Translation Pending,Shrine,<p>类似篝火，建议每个土地庙都看下商店和铸造有没有新货</p>,Translation Pending,The New West - The Great Pagoda,-0.4704066495820882,0.11813297263101674,3327,0,51
821772,浮屠界-轮藏,Translation Pending,Shrine,"<p><span style=""font-family: var(--van-base-font);"">类似篝火，建议每个土地庙都看下商店和铸造有没有新货</span><br></p>",Translation Pending,The New West - The Great Pagoda,-0.2568313694179949,0.5867650362483516,3327,0,51
821753,宝箱,Translation Pending,Chest,<p>[奖励物品]:寒铁叶×2</p><p>牢房上锁了，之后来解锁</p>,Translation Pending,The New West - The Great Pagoda,-1.1150599648880188,0.9044253412149317,3329,2,51
821767,玲珑内丹,Translation Pending,Chest,<p>[奖励物品]:玲珑内丹和冰铁砂</p>,Translation Pending,The New West - The Great Pagoda,-0.5041364858681447,1.2121905897978138,3329,2,51
821919,宝箱,Translation Pending,Chest,<p>[奖励物品]:镔铁沙或者寒铁叶</p>,Translation Pending,The New West - The Great Pagoda,-1.049773426786203,0.8023756348248838,3329,2,51
821844,玲珑内丹,Translation Pending,Chest,<p>打完上层boss再回来，没解锁开门进不去</p><p>从第二层监牢往下跳，有个可以开的门，开门后有宝箱</p><p>[奖励物品]:</p>,Translation Pending,The New West - The Great Pagoda,-0.838350936417072,1.2447474620460355,3329,2,51
821768,棺材,Translation Pending,Chest,<p>[奖励物品]:镔铁沙/寒铁叶*2</p><p><br></p><p>头上有蝙蝠</p>,Translation Pending,The New West - The Great Pagoda,-1.1192386135536765,0.43173677217218653,3329,2,51
821765,宝箱,Translation Pending,Chest,<p>[奖励物品]:铁中血&nbsp; 立棍打弓箭手</p>,Translation Pending,The New West - The Great Pagoda,-0.46156396676107647,0.8062231656646333,3329,2,51
821758,棺材,Translation Pending,Chest,"<p>[奖励物品]:寒铁叶 或&nbsp;<span style=""text-align: center;"">镔铁砂</span></p>",Translation Pending,The New West - The Great Pagoda,-0.3427679638671748,1.2508283149656307,3329,2,51
821756,棺材,Translation Pending,Chest,"<p>[奖励物品]:镔铁砂或&nbsp;<span style=""text-align: center;"">寒铁叶×2</span></p>",Translation Pending,The New West - The Great Pagoda,-1.015858059675793,1.2223388003523894,3329,2,51
821895,棺材宝箱,Translation Pending,Chest,<p>[奖励物品]:镔铁砂或寒铁叶</p>,Translation Pending,The New West - The Great Pagoda,-0.2378035704730621,0.1842649866701862,3329,2,51
821771,宝箱,Translation Pending,Chest,<p>[奖励物品]:镔铁砂*2 铁中血*1</p>,Translation Pending,The New West - The Great Pagoda,-0.6353372362413268,0.34811606967932107,3329,2,51
821888,宝箱,Translation Pending,Chest,<p>[奖励物品]:碎金片*2 寒铁叶*2或金片+7碎金</p>,Translation Pending,The New West - The Great Pagoda,-0.54032899390495,0.5300732348839148,3329,2,51
821773,神魂·四将,Translation Pending,Key Item,<p>[获取方式]:击杀魔将·莲眼获得</p>,Translation Pending,The New West - The Great Pagoda,-1.2000010973616781,0.3686581764598884,3333,6,51
821755,细磁茶盂,Translation Pending,Curio,<p>[获取方式]:楼梯下面佛像前桌上拿到【珍玩】细磁茶盂</p><p>增加气力恢复速度</p>,Translation Pending,The New West - The Great Pagoda,-0.91506466390274,1.260235113229328,3334,7,51
821774,耐雪枝,Translation Pending,Curio,<p>[获取方式]:击杀魔将·莲眼获得</p>,Translation Pending,The New West - The Great Pagoda,-1.2033663873067155,0.3174319049600314,3334,7,51
821910,吉祥灯,Translation Pending,Curio,击杀全部狱使掉落(一共九个，不会复活。一层土地庙前区域两个，土地庙后区域两个。二层一个。三层过了独木桥后两个，尽头宝箱附近一个。第五层可跳下区域还有一个）（头上有灯笼那些，妙音死了会消失，目前疑似妙音死后无法获取此珍玩）<div>（仅魔音状态才能看见掌灯狱使，8.22日地图未标注的4层部分也有，全部击杀掉落）</div>,Translation Pending,The New West - The Great Pagoda,-0.68754604802578,0.38855062755325775,3334,7,51
821894,变化·灰蛰,Translation Pending,Vessel,<p>[相关事件]:拔出公子旁边尸体上的刀<br></p><p>如果没有尸体的请回到黄风岭沙门村鼠国国民那里触发对话。</p><p>[奖励]:获得灰蛰，新变化</p><p>提示：如果后续收集时先和公子说话，后去沙门村和鼠国国民（双头鼠），实体应该不在这里，在对应位置的二层，会触发剧情。</p>,Translation Pending,The New West - The Great Pagoda,-0.9787134404925837,0.7760969708443639,3335,8,51
821770,菇男精魄,Translation Pending,Spirit,<p>[获取方式]:往前走木桥，左边的洞是可以直接跳进去的。洞里采蘑菇钻出来的怪，击败后得到【精魄】菇男。</p>,Translation Pending,The New West - The Great Pagoda,-1.005992692740108,0.5831292835688942,3336,9,51
821760,夜叉奴魂魄,Translation Pending,Spirit,<p>[获取方式]:解除封印后击杀这里的青光精英夜叉奴</p>,Translation Pending,The New West - The Great Pagoda,-0.5110081115815603,1.1969388081543428,3336,9,51
821911,戒刀僧精魄,Translation Pending,Spirit,<p>[获取方式]:可以从悬崖旁边跳下去，来到之前无法抵达的4层部分，向前走里打开监狱门。</p><p>修正---这个图片翻转了，而且标点有错误，这个跳点在山神庙boss的另一个方向，会遇到鸟人，从那跳下去</p>,Translation Pending,The New West - The Great Pagoda,-0.1641311615823895,0.15405192928918154,3336,9,51
821752,小张太子,Translation Pending,Characters,<p>[相关事件]:<br></p><p>初入暂时无法开启牢门（紫色封印），获取【神魂 · 四将】之后可以打开牢房搜刮</p><p>集齐4个魔将魂魄，可以获得一个变身，以及全游戏唯二之一的长枪（为啥猴子要用枪？？）（另一把是杨戬给的）</p><p>[奖励]:</p>,Translation Pending,The New West - The Great Pagoda,-0.9570665654358095,0.7632822883762174,3340,10,51
821766,魔将·莲眼,Translation Pending,Yaoguai Chief,<p>击败魔将后，之前锁着的牢门就可以开了<br></p><p>[奖励]:</p><p>【珍玩】耐雪枝、【神魂·四将】<br></p><p>[攻略要点]:</p><p>中间无敌阶段注意躲避，飞弹用棍花，地上激光立棍<br>【躲技能点位】<br>最后一个图的位置 台阶这里 boss很多技能打不到 感觉不对劲就跑过来 回复一下再战 用好翻滚</p>,Translation Pending,The New West - The Great Pagoda,-1.1715378595996526,0.34360900946099093,3341,11,51
821940,鼠都尉,Translation Pending,Yaoguai Chief,"<p>[奖励]:变身技能</p><p><br></p><p>[攻略要点]:<span style=""font-family: var(--van-base-font);"">黄凤领村子里的老鼠国民任务对话完，</span><span style=""font-family: var(--van-base-font);"">三太子不见了，旁边也没看见老鼠尸体时，来这里打完拔起尸体上的刀获得法术，如果打完没有拔刀尸体会出现在小张太子（一层npc）房间里。</span></p>",Translation Pending,The New West - The Great Pagoda,-0.31222953005399745,0.8100871926730235,3341,11,51
821786,魔将·妙音,Translation Pending,Yaoguai King,"<p>[奖励]:&nbsp;</p><p>强化素材，神魂 · 一将</p><p>[攻略要点]:</p><p>投技接近满血秒，爪子变色开始蓄力扑人了赶紧侧滚开。<br>[注意]:击杀全部狱卒之后，在第三层可以捡一个上品宝物吉祥灯，但是击杀妙音以后，<span style=""font-family: var(--van-base-font);"">狱卒会全部消失</span><br></p>",Translation Pending,The New West - The Great Pagoda,-0.3605953932261059,0.34874688736779547,3342,12,51
821902,落伽香藤,Translation Pending,Luojia Fragrant Vine,<p>[获得方式]:点亮土地庙后继续前行，水潭左侧一颗树上挂着落伽香藤</p>,Translation Pending,The New West - The Great Pagoda,-0.539959531081081,0.058271959747003166,3338,13,51
821913,可跳下新区域,Translation Pending,Awaken Wine Worm,<p>不去打boss，从轮藏篝火往前直走到头，跳下去地上有个圆形小坛会出现一只带翅膀的小怪，从此处继续向右前方可下落至之前无法到达的区域，此处有一只1662怪，打死会给一件珍玩，附近还有一个三冬虫，在发光的罐子里（这就是戒刀僧，不知道作者怎么搞了两个…）</p>,Translation Pending,The New West - The Great Pagoda,-0.11715578909530677,0.33446909386186974,3339,14,51
821918,三冬虫,Translation Pending,Awaken Wine Worm,<p>戒刀僧旁边发光的罐子里</p>,Translation Pending,The New West - The Great Pagoda,-0.23774569119180455,0.05901572418220269,3339,14,51
821750,牢房 起点,Translation Pending,Tips and Tricks,从此开始……,Translation Pending,The New West - The Great Pagoda,-0.8837345886880996,0.7558153102523022,3343,17,51
821757,葛蕈小妖,Translation Pending,Tips and Tricks,,Translation Pending,The New West - The Great Pagoda,-0.9645998797757613,1.2408563847199048,3343,17,51
821775,捷径,Translation Pending,Tips and Tricks,前往第二层，可以回去把牢房都开了（这里有bug，有几率卡死）,Translation Pending,The New West - The Great Pagoda,-1.1337876502372524,0.38510218973220844,3343,17,51
821843,地图编辑注,Translation Pending,Tips and Tricks,这里时间有限+没啥点位，画的就比较随意。后续如果大伙觉得不合适我就再优化一下,Translation Pending,The New West - The Great Pagoda,-0.14591196550193786,0.3778393457235154,3343,17,51
821941,建议这个水慢慢走进去，不然卡死,Translation Pending,Tips and Tricks,更新显卡驱动 8月的最新版,Translation Pending,The New West - The Great Pagoda,-0.5376791087376773,0.0947586841020609,3343,17,51
821942,这里地图有错误,Translation Pending,Tips and Tricks,这里上来应该左边是土地庙，右边尽头是个鸟怪然后可以下跳到四层隐藏，有升酒的材料了，如图所示,Translation Pending,The New West - The Great Pagoda,-0.205280691371712,0.5985330672270806,3343,17,51
821751,掌灯狱使袭击,Translation Pending,Tips and Tricks,本地图随机触发袭击，不要吃投技，会直接秒杀<div>同时缓慢减血上限，但怪物也会减血上限。。<br><div>等后面打完BOSS魔将·妙音，念经和狱卒就都会消失。<br></div></div><div>---</div><div>这货给的经验和钱巨多，想刷的话可以先不打魔将（猴子死两次后消失）</div>,Translation Pending,The New West - The Great Pagoda,-1.0075726521079105,0.8500405478475841,3343,17,51
821964,紫色封印,Translation Pending,Tips and Tricks,打死魔将之前不用来，开不开,Translation Pending,The New West - The Great Pagoda,-0.8226873576645062,1.2169176540429163,3343,17,51
821958,第二层往下跳到达此处,Translation Pending,Tips and Tricks,小心别摔死,Translation Pending,The New West - The Great Pagoda,-0.7602499908471714,1.1995111053632002,3343,17,51
821769,独木桥,Translation Pending,Tips and Tricks,"侧面有弓手，中间平台顶有蝠怪，<span style=""font-family: var(--van-base-font);"">当心坠落</span><div><span style=""font-family: var(--van-base-font);"">没有边缘保护</span><div><div>---</div><div>建议使用隐身过去，正常走会被社保</div></div></div>",Translation Pending,The New West - The Great Pagoda,-1.0136504254448084,0.5309866051639318,3343,17,51
821762,务必用隐身过,Translation Pending,Tips and Tricks,不用隐身简直折磨，我被打下去好几次，换隐身一次过<div>用棍花挡箭很可能会摔下去，也可第一个口子跳跃加重棍进牢房，走里面过。（可以直接跑过去）</div>,Translation Pending,The New West - The Great Pagoda,-0.5687607744861793,1.10085110387395,3343,17,51
822002,通往第三层楼梯,Translation Pending,Tips and Tricks,,Translation Pending,The New West - The Great Pagoda,-0.45645826664105016,0.7645625534598395,3343,17,51
822003,掌灯狱使,Translation Pending,Tips and Tricks,这里有一个掌灯狱使，从牢里面出来,Translation Pending,The New West - The Great Pagoda,-0.6708040814627054,0.4396387048233805,3343,17,51
821759,可以往下跳,Translation Pending,Secret Location,注意别直接摔死，下面有个封印监牢，另一个方向回到第一层起点,Translation Pending,The New West - The Great Pagoda,-0.2918071683790515,1.2361592955286511,3344,18,51
821944,图片补充,Translation Pending,Secret Location,传送到轮到轮藏传送点然后回头，就可以看到跟我图片一样的地方了，然后打完那个蝙蝠怪再往里走就可以看到我第三张图片的地方了,Translation Pending,The New West - The Great Pagoda,-0.12279185973440576,0.45019598961408747,3344,18,51
821913,可跳下隐藏层,Translation Pending,Secret Location,<p>不去打boss，从轮藏篝火往前直走到头，跳下去地上有个圆形小坛会出现一只带翅膀的小怪，从此处继续向右前方可下落至之前无法到达的区域，此处有一只1662怪，打死会给一件珍玩，附近还有一个三冬虫，在发光的罐子里（这就是戒刀僧，不知道作者怎么搞了两个…）</p>,Translation Pending,The New West - The Great Pagoda,-0.14433610335188973,0.4618338015242216,3344,18,51
821842,紫色封印大门,Translation Pending,Secret Location,前往上层篝火附近，打败魔将莲眼就能解开,Translation Pending,The New West - The Great Pagoda,-1.1000612842516944,0.9039383904891878,3344,18,51
821764,此处可跳下,Translation Pending,Secret Location,隐藏boss魔将，击杀后解除牢中紫色封印，下跳时靠右侧可以跳到屋檐上，然后再跳下，避免摔死。,Translation Pending,The New West - The Great Pagoda,-1.1338023061616695,0.31910466748036015,3344,18,51
821788,浮屠界 经筒外,Translation Pending,Shrine,<p>类似篝火，建议每个土地庙都看下商店和铸造有没有新货</p>,Translation Pending,The New West - Pagoda Realm,-1.1168555475601636,0.2822094179851291,3346,0,52
821778,浮屠界 安身寺,Translation Pending,Shrine,<p>类似篝火，建议每个土地庙都看下商店和铸造有没有新货</p>,Translation Pending,The New West - Pagoda Realm,-0.4157293823046473,0.8079273542539624,3346,0,52
821790,浮屠界 冲寒道,Translation Pending,Shrine,<p>类似篝火，建议每个土地庙都看下商店和铸造有没有新货</p>,Translation Pending,The New West - Pagoda Realm,-0.5763818669222474,0.6530139488560707,3346,0,52
821792,浮屠界-浮屠塔,Translation Pending,Shrine,<p>类似篝火，建议每个土地庙都看下商店和铸造有没有新货（进去之后左手边）</p>,Translation Pending,The New West - Pagoda Realm,-1.0007227355194175,0.8839489440404407,3346,0,52
821791,苦海-苦海南岸,Translation Pending,Shrine,<p>类似篝火，建议每个土地庙都看下商店和铸造有没有新货</p><p>这个点要打完亢金星君回来才会有（打没打过都有）</p>,Translation Pending,The New West - Pagoda Realm,-0.33812067550087477,0.9701764200557506,3346,0,52
821799,浮屠界冰崖底,Translation Pending,Meditation Spot,<p>仙丹后面的篱笆可打烂，后面还有路，就是打坐点</p>,Translation Pending,The New West - Pagoda Realm,-0.7172267846285081,0.6077602798715276,3347,1,52
821800,宝箱,Translation Pending,Chest,<p>[奖励物品]:寒铁叶×2</p>,Translation Pending,The New West - Pagoda Realm,-0.2714704964462271,0.7215823253864926,3348,2,52
821783,宝箱,Translation Pending,Chest,<p>[奖励物品]:铁中血，镔铁砂，寒铁叶</p>,Translation Pending,The New West - Pagoda Realm,-0.36104471642724434,0.8925992354708114,3348,2,52
821780,虚空结,Translation Pending,Chest,<p>[奖励物品]:虚空结，有概率爆出镜中丹</p>,Translation Pending,The New West - Pagoda Realm,-0.46851256132453045,0.9968575074495902,3348,2,52
821967,坡上宝箱，上坡右侧,Translation Pending,Chest,<p>[奖励物品]:</p>,Translation Pending,The New West - Pagoda Realm,-0.6119219248837737,0.8271577201524138,3348,2,52
821789,太乙紫金丹,Translation Pending,Pill,<p>拿完金丹后，往金丹背后的栅栏里面走，有小怪和打坐处</p><p>[注意事项]:增加法力上限</p>,Translation Pending,The New West - Pagoda Realm,-0.731061547919893,0.5889183999339593,3349,3,52
821974,摩尼珠(概率掉落),Translation Pending,Curio,<p>[获取方式]:击杀小怪概率掉落</p>,Translation Pending,The New West - Pagoda Realm,-0.29850276192075853,0.7025340966005871,3353,7,52
821779,隼居士精魄,Translation Pending,Spirit,<p>[获取方式]:击败获取</p>,Translation Pending,The New West - Pagoda Realm,-0.6907395485329175,1.1063363633477366,3355,9,52
821926,葫芦仙人,Translation Pending,Characters,"<p><span style=""font-family: var(--van-base-font);"">[奖励]:可得安身法，画地为牢</span><br></p><p><span style=""font-family: var(--van-base-font);"">---</span></p><p>这咋和预告片展示的不一样呢</p>",Translation Pending,The New West - Pagoda Realm,-0.3277192692978588,0.8559219156731075,3359,10,52
821782,赤尻马猴,Translation Pending,Yaoguai Chief,<p>[奖励]:</p><p>神通-安身法</p><p>[攻略要点]:</p><p>该说不说，这猴子是我打起来体验最好的，招式一板一眼贼快乐。用前面拿的鼠变身，变身后火烤吗喽，伤害非常高。这次打完依然会逃跑，最终阶段在黄眉boss战中。</p>,Translation Pending,The New West - Pagoda Realm,-0.3452049168101894,0.8581075266549192,3360,11,52
821798,落伽香藤,Translation Pending,Luojia Fragrant Vine,<p>[获得方式]:水池中的树上</p>,Translation Pending,The New West - Pagoda Realm,-1.0212539410121053,0.4325439492457832,3357,13,52
821949,树珍珠,Translation Pending,Rare Ingredient,,Translation Pending,The New West - Pagoda Realm,-0.4677944795621727,0.8166308164385185,3364,16,52
821920,树珍珠,Translation Pending,Rare Ingredient,就只是普通的丹药材料，不是稀有道具或物品,Translation Pending,The New West - Pagoda Realm,-0.9256829367922137,0.6469664509028377,3364,16,52
821947,树珍珠,Translation Pending,Rare Ingredient,<p>挂在树上的，交互一下就好了，有可能会出种子</p>,Translation Pending,The New West - Pagoda Realm,-0.6382789339142789,0.7414848900174036,3364,16,52
821946,交梨,Translation Pending,Rare Ingredient,概率获得交梨种子,Translation Pending,The New West - Pagoda Realm,-0.447661244727783,0.9473676940349804,3364,16,52
821945,灵韵,Translation Pending,Rare Ingredient,附近有个小怪,Translation Pending,The New West - Pagoda Realm,-0.24385303574104,0.6484762250549636,3364,16,52
821927,摸墙触发传送，里面有个土地庙,Translation Pending,Tips and Tricks,,Translation Pending,The New West - Pagoda Realm,-0.9451362164433874,0.9289234397837021,3362,17,52
821928,画廊,Translation Pending,Tips and Tricks,里面有7面墙，从左到右分别是已通关的章回（貌似集齐画作后，可触摸中间墙壁进入挑战隐藏boss二郎神）（第一回第二回第四回和第五回法宝全收集可进入）还需要完成第三章瓜田的任务才能进入，小弥勒会指引你到这里,Translation Pending,The New West - Pagoda Realm,-1.076021428685067,0.9227583711677312,3362,17,52
